"",INFORMATION TECHNOLOGY[Full Time] (Generated on 05/06/2023 09:17 PM)
"",Course Code Course
ITT301,WEB APPLICATION DEVELOPMENT
ITT303,OPERATING SYSTEM CONCEPTS
ITT305,DATA COMMUNICATION AND NETWORKING
ITT307,FORMAL LANGUAGES AND AUTOMATA THEORY
ITT309,MANAGEMENT FOR SOFTWARE ENGINEERS
MCN301,DISASTER MANAGEMENT
ITL331,OPERATING SYSTEM AND NETWORK PROGRAMMING
"",LAB
ITL333,WEB APPLICATION DEVELOPMENT LAB
Register No,,Course Code (Grade)
TRV20ME010,"HUT310(B), MCN301(D), MEL333(S), MET301(C+), MET303(A), MET305(C+), MET307(B+),MEL331(S)"
TRV20ME011,"HUT310(C+), MCN301(C+), MEL333(S), MET301(C+), MET303(B), MET305(B), MET307(C),MEL331(A+)"
TRV20ME012,"HUT310(C+), MCN301(P), MEL333(S), MET301(C+), MET303(C+), MET305(B), MET307(C),MEL331(S)"
TRV20ME013,"HUT310(C+), MCN301(P), MEL333(S), MET301(A), MET303(D), MET305(C), MET307(F),MEL331(A+)"
TRV20ME014,"HUT310(B+), MCN301(A), MEL333(S), MET301(A+), MET303(A+), MET305(B+), MET307(A+),MEL331(S)"
TRV20ME015,"HUT310(C), MCN301(P), MEL333(S), MET301(B), MET303(C+), MET305(C), MET307(B+),MEL331(S)"
TRV20ME016,"HUT310(C+), MCN301(P), MEL333(S), MET301(C+), MET303(B), MET305(C+), MET307(C),MEL331(S)"
TRV20ME017,"HUT310(F), MCN301(P), MEL333(S), MET301(F), MET303(F), MET305(F), MET307(F),MEL331(A+)"
TRV20ME018,"HUT310(P), MCN301(P), MEL333(S), MET301(C+), MET303(F), MET305(P), MET307(F),MEL331(A)"
TRV20ME019,"HUT310(D), MCN301(B), MEL333(S), MET301(P), MET303(D), MET305(B+), MET307(C),MEL331(S)"
TRV20ME020,"HUT310(D), MCN301(P), MEL333(S), MET301(P), MET303(D), MET305(C+), MET307(D),MEL331(A+)"
TRV20ME021,"HUT310(D), MCN301(P), MEL333(A), MET301(C), MET303(F), MET305(C), MET307(F),MEL331(A)"
TRV20ME022,"HUT310(A+), MCN301(C), MEL333(S), MET301(B), MET303(B+), MET305(A+), MET307(B),MEL331(S)"
TRV20ME023,"HUT310(C+), MCN301(P), MEL333(S), MET301(C), MET303(B), MET305(C), MET307(D),MEL331(S)"
TRV20ME024,"HUT310(C), MCN301(D), MEL333(S), MET301(A), MET303(S), MET305(B+), MET307(C+),MEL331(S)"
TRV20ME025,"HUT310(B+), MCN301(B), MEL333(S), MET301(A+), MET303(A), MET305(S), MET307(B+),MEL331(S)"
TRV20ME026,"HUT310(C+), MCN301(B), MEL333(A+), MET301(F), MET303(C), MET305(B+), MET307(F),MEL331(S)"
TRV20ME027,"HUT310(C), MCN301(D), MEL333(S), MET301(B), MET303(C+), MET305(B), MET307(B),MEL331(S)"
TRV20ME028,"HUT310(A), MCN301(B), MEL333(S), MET301(C), MET303(C+), MET305(A+), MET307(P),MEL331(S)"
TRV20ME029,"HUT310(A+), MCN301(C+), MEL333(S), MET301(A+), MET303(S), MET305(A+), MET307(A),MEL331(S)"
TRV20ME030,"HUT310(D), MCN301(P), MEL333(A+), MET301(C+), MET303(F), MET305(D), MET307(P),MEL331(A+)"
TRV20ME031,"HUT310(D), MCN301(C), MEL333(A), MET301(C), MET303(D), MET305(B), MET307(F),MEL331(A)"
TRV20ME032,"HUT310(B+), MCN301(B), MEL333(S), MET301(C), MET303(C+), MET305(A), MET307(B),MEL331(S)"
TRV20ME033,"HUT310(C), MCN301(C), MEL333(S), MET301(A+), MET303(B), MET305(A), MET307(C+),MEL331(A+)"
TRV20ME034,"HUT310(D), MCN301(C), MEL333(S), MET301(C), MET303(C), MET305(B), MET307(C),MEL331(S)"
TRV20ME035,"HUT310(F), MCN301(P), MEL333(A), MET301(F), MET303(F), MET305(B), MET307(F),MEL331(A+)"
TRV20ME036,"HUT310(A+), MCN301(P), MEL333(S), MET301(A), MET303(A), MET305(A+), MET307(B),MEL331(A+)"
TRV20ME037,"HUT310(S), MCN301(C+), MEL333(S), MET301(C+), MET303(C), MET305(A+), MET307(B+),MEL331(S)"
TRV20ME038,"HUT310(A), MCN301(B), MEL333(S), MET301(C), MET303(C+), MET305(A+), MET307(B),MEL331(A+)"
TRV20ME039,"HUT310(F), MCN301(P), MEL333(A+), MET301(C), MET303(F), MET305(F), MET307(F),MEL331(A+)"
TRV20ME040,"HUT310(A), MCN301(B), MEL333(S), MET301(C+), MET303(A+), MET305(S), MET307(S),MEL331(S)"
TRV20ME041,"HUT310(C+), MCN301(D), MEL333(A+), MET301(F), MET303(F), MET305(B+), MET307(F),MEL331(A+)"
TRV20ME042,"HUT310(C), MCN301(C), MEL333(A+), MET301(C), MET303(C), MET305(C+), MET307(D),MEL331(A)"
TRV20ME043,"HUT310(C), MCN301(P), MEL333(A+), MET301(C), MET303(Absent), MET305(C+), MET307(D),MEL331(A+)"
TRV20ME044,"HUT310(C), MCN301(B+), MEL333(S), MET301(P), MET303(P), MET305(B), MET307(D),MEL331(S)"
TRV20ME045,"HUT310(C), MCN301(B+), MEL333(A+), MET301(F), MET303(C+), MET305(C+), MET307(P),MEL331(A+)"
TRV20ME046,"HUT310(C), MCN301(C), MEL333(S), MET301(C), MET303(C), MET305(C), MET307(D),MEL331(S)"
TRV20ME047,"HUT310(B), MCN301(P), MEL333(S), MET301(C), MET303(P), MET305(B), MET307(D),MEL331(S)"
TRV20ME048,"HUT310(C), MCN301(C+), MEL333(S), MET301(C+), MET303(D), MET305(B), MET307(F),MEL331(A+)"
TRV20ME049,"HUT310(D), MCN301(P), MEL333(S), MET301(P), MET303(F), MET305(C), MET307(P),MEL331(A+)"
TRV20ME050,"HUT310(B), MCN301(C), MEL333(S), MET301(P), MET303(C+), MET305(B+), MET307(P),MEL331(A+)"
TRV20ME051,"HUT310(D), MCN301(F), MEL333(S), MET301(C+), MET303(C+), MET305(F), MET307(P),MEL331(A+)"
TRV20ME052,"HUT310(D), MCN301(C), MEL333(S), MET301(F), MET303(F), MET305(D), MET307(P),MEL331(S)"
TRV20ME053,"HUT310(F), MCN301(P), MEL333(A+), MET301(F), MET303(F), MET305(D), MET307(F),MEL331(B+)"
TRV20ME054,"HUT310(C+), MCN301(C+), MEL333(S), MET301(B+), MET303(A), MET305(B+), MET307(D),MEL331(S)"
TRV20ME055,"HUT310(B), MCN301(A), MEL333(S), MET301(C+), MET303(A+), MET305(A), MET307(C),MEL331(S)"
TRV20ME056,"HUT310(A), MCN301(B), MEL333(S), MET301(C+), MET303(B), MET305(B+), MET307(B),MEL331(S)"
TRV20ME057,"HUT310(B), MCN301(C), MEL333(S), MET301(C), MET303(D), MET305(B), MET307(F),MEL331(A+)"
TRV20ME058,"HUT310(B), MCN301(C+), MEL333(S), MET301(A), MET303(A), MET305(B), MET307(B),MEL331(S)"
TRV20ME059,"HUT310(F), MCN301(P), MEL333(A), MET301(P), MET303(F), MET305(F), MET307(F),MEL331(B+)"
TRV20ME060,"HUT310(A), MCN301(A+), MEL333(S), MET301(A), MET303(S), MET305(A+), MET307(B+),MEL331(S)"
TRV20ME061,"HUT310(B), MCN301(C+), MEL333(S), MET301(C), MET303(C), MET305(A), MET307(C),MEL331(A)"
TRV20ME062,"HUT310(B+), MCN301(A), MEL333(S), MET301(B), MET303(B), MET305(B), MET307(C),MEL331(A)"
TRV20ME063,"HUT310(B+), MCN301(C+), MEL333(S), MET301(B+), MET303(C+), MET305(C+), MET307(C+),MEL331(A)"
TRV20ME064,"HUT310(D), MCN301(B), MEL333(S), MET301(P), MET303(F), MET305(C), MET307(D),MEL331(B+)"
TRV20ME065,"HUT310(B), MCN301(C+), MEL333(S), MET301(C+), MET303(C+), MET305(B), MET307(P),MEL331(S)"
TRV20ME066,"HUT310(C+), MCN301(A), MEL333(S), MET301(A), MET303(B), MET305(A), MET307(C+),MEL331(S)"
TRV20ME067,"HUT310(B+), MCN301(S), MEL333(S), MET301(A), MET303(A), MET305(S), MET307(B+),MEL331(A+)"
ELECTRONICS & COMMUNICATION ENGG[Full Time] (Generated on 05/06/2023 09:17 PM),
Course Code,Course
ECT301,LINEAR INTEGRATED CIRCUITS
ECT303,DIGITAL SIGNAL PROCESSING
ECT305,ANALOG AND DIGITAL COMMUNICATION
ECT307,CONTROL SYSTEMS
HUT300,INDUSTRIAL ECONOMICS AND FOREIGN TRADE
MCN301,DISASTER MANAGEMENT
ECL331,ANALOG INTEGRATED CIRCUITS AND SIMULATION
"",LAB
ECL333,DIGITAL SIGNAL PROCESSING LAB
Register No,,Course Code (Grade)
LTRV19EC063,"HUT300(P), ECT305(D), ECT307(F)",
LTRV19EC064,"ECT303(F), ECT305(F), ECT307(F)",
LTRV19EC065,ECT305(D),
LTRV19EC066,ECT305(F),
LTRV19EC067,ECT305(P),
LTRV20EC073,"HUT300(C), MCN301(P), ECT301(B+), ECT303(C), ECT305(D), ECT307(D), ECL331(S),",
"",ECL333(B+),
LTRV20EC074,"HUT300(C), MCN301(D), ECT301(C), ECT303(F), ECT305(F), ECT307(F), ECL331(S),",
"",ECL333(A),
LTRV20EC075,"HUT300(Absent), MCN301(Absent), ECT301(F), ECT303(Absent), ECT305(Absent), ECT307(F),",
"","ECL331(Absent), ECL333(Absent)",
LTRV20EC076,"HUT300(P), MCN301(P), ECT301(B), ECT303(P), ECT305(D), ECT307(F), ECL331(A+),",
"",ECL333(S),
LTRV20EC077,"HUT300(P), MCN301(D), ECT301(F), ECT303(F), ECT305(F), ECT307(F), ECL331(A),",
"",ECL333(C+),
LTRV20EC078,"HUT300(F), MCN301(C), ECT301(C), ECT303(F), ECT305(F), ECT307(F), ECL331(A+),",
"",ECL333(A),
TRV19EC006,ECL333(C+),
TRV19EC013,ECT305(A),
TRV19EC014,ECT303(TBP*),
TRV19EC019,"HUT300(Absent), MCN301(Absent), ECT301(Absent), ECT303(Absent), ECT305(Absent),",
"","ECT307(Absent), ECL333(Absent)",
TRV19EC025,"HUT300(P), ECT305(F)",
TRV19EC033,ECT305(B),
TRV19EC034,ECT305(B+),
TRV19EC039,"ECT303(F), ECT305(F), ECT307(F)",
TRV19EC044,"ECT301(P), ECT305(F), ECL333(C+)",
TRV19EC053,"MCN301(F), ECT301(F), ECT303(F), ECT305(F), ECT307(F), ECL331(C)",
TRV19EC057,"HUT300(P), MCN301(C), ECT301(F), ECT303(F), ECT305(F), ECT307(F)"
TRV19EC059,"HUT300(C+), MCN301(F), ECT301(C), ECT303(Absent), ECT305(Absent), ECT307(F),ECL333(B+)"
TRV20EC002,"HUT300(A), MCN301(B+), ECT301(A+), ECT303(B+), ECT305(C), ECT307(B), ECL331(A+),ECL333(C+)"
TRV20EC003,"HUT300(A), MCN301(A), ECT301(C+), ECT303(C+), ECT305(C), ECT307(A+), ECL331(A+),ECL333(A+)"
TRV20EC005,"HUT300(S), MCN301(A+), ECT301(S), ECT303(A+), ECT305(A), ECT307(A+), ECL331(A+),ECL333(S)"
TRV20EC006,"HUT300(C), MCN301(D), ECT301(A), ECT303(C+), ECT305(B), ECT307(B), ECL331(A+),ECL333(S)"
TRV20EC007,"HUT300(C+), MCN301(P), ECT301(A), ECT303(B+), ECT305(C+), ECT307(A), ECL331(A),ECL333(A)"
TRV20EC008,"HUT300(F), MCN301(P), ECT301(F), ECT303(D), ECT305(F), ECT307(C), ECL331(A+),ECL333(A)"
TRV20EC009,"HUT300(D), MCN301(F), ECT301(F), ECT303(D), ECT305(F), ECT307(P), ECL331(A),ECL333(A+)"
TRV20EC010,"HUT300(C), MCN301(C+), ECT301(B), ECT303(D), ECT305(C+), ECT307(C), ECL331(B+),ECL333(B)"
TRV20EC011,"HUT300(C+), MCN301(F), ECT301(D), ECT303(B), ECT305(D), ECT307(B), ECL331(A),ECL333(C+)"
TRV20EC012,"HUT300(S), MCN301(A), ECT301(A+), ECT303(A+), ECT305(S), ECT307(S), ECL331(S),ECL333(A+)"
TRV20EC013,"HUT300(D), MCN301(P), ECT301(C+), ECT303(B), ECT305(F), ECT307(C+), ECL331(A),ECL333(C+)"
TRV20EC014,"HUT300(S), MCN301(A), ECT301(S), ECT303(S), ECT305(S), ECT307(S), ECL331(S),ECL333(S)"
TRV20EC015,"HUT300(C), MCN301(C), ECT301(B), ECT303(B), ECT305(D), ECT307(B+), ECL331(A),ECL333(B)"
TRV20EC016,"HUT300(C+), MCN301(D), ECT301(C), ECT303(C+), ECT305(C), ECT307(B+), ECL331(A),ECL333(A)"
TRV20EC017,"HUT300(C), MCN301(C), ECT301(D), ECT303(C), ECT305(C), ECT307(P), ECL331(A),ECL333(A)"
TRV20EC018,"HUT300(B), MCN301(C+), ECT301(B), ECT303(D), ECT305(D), ECT307(B+), ECL331(A+),ECL333(A+)"
TRV20EC019,"HUT300(D), MCN301(F), ECT301(D), ECT303(D), ECT305(D), ECT307(C), ECL331(A+),ECL333(B+)"
TRV20EC020,"HUT300(A+), MCN301(B), ECT301(A+), ECT303(C+), ECT305(A+), ECT307(B+), ECL331(A+),ECL333(A+)"
TRV20EC021,"HUT300(B+), MCN301(C+), ECT301(A+), ECT303(A+), ECT305(B+), ECT307(S), ECL331(A+),ECL333(B+)"
TRV20EC022,"HUT300(B+), MCN301(C), ECT301(B+), ECT303(A), ECT305(C+), ECT307(B), ECL331(A+),ECL333(A+)"
TRV20EC023,"HUT300(B+), MCN301(P), ECT301(A+), ECT303(A), ECT305(C+), ECT307(B), ECL331(A+),ECL333(A+)"
TRV20EC025,"HUT300(B+), MCN301(C), ECT301(C+), ECT303(B), ECT305(P), ECT307(B+), ECL331(S),ECL333(A)"
TRV20EC026,"HUT300(C+), MCN301(A+), ECT301(A), ECT303(A), ECT305(C+), ECT307(B), ECL331(A+),ECL333(S)"
TRV20EC027,"HUT300(B+), MCN301(A), ECT301(B+), ECT303(A+), ECT305(B+), ECT307(A+), ECL331(A+),ECL333(S)"
TRV20EC028,"HUT300(B+), MCN301(B), ECT301(A), ECT303(C+), ECT305(B+), ECT307(A), ECL331(S),ECL333(S)"
TRV20EC029,"HUT300(A+), MCN301(A), ECT301(A), ECT303(B+), ECT305(P), ECT307(C), ECL331(A+),ECL333(A+)"
TRV20EC031,"HUT300(A+), MCN301(A+), ECT301(S), ECT303(A+), ECT305(A), ECT307(S), ECL331(A+),ECL333(S)"
TRV20EC032,"HUT300(C), MCN301(B), ECT301(B), ECT303(C), ECT305(B+), ECT307(C+), ECL331(S),ECL333(A+)"
TRV20EC033,"HUT300(B+), MCN301(B+), ECT301(A), ECT303(A), ECT305(B+), ECT307(S), ECL331(A+),ECL333(S)"
TRV20EC034,"HUT300(B), MCN301(B), ECT301(C+), ECT303(P), ECT305(P), ECT307(C), ECL331(A+),ECL333(C+)"
TRV20EC035,"HUT300(C+), MCN301(A), ECT301(B+), ECT303(C+), ECT305(C+), ECT307(F), ECL331(A+),ECL333(A)"
TRV20EC036,"HUT300(B+), MCN301(P), ECT301(A), ECT303(B+), ECT305(A), ECT307(A), ECL331(S),ECL333(S)"
TRV20EC037,"HUT300(A), MCN301(B+), ECT301(A+), ECT303(A), ECT305(A), ECT307(B+), ECL331(A+),ECL333(A)"
TRV20EC038,"HUT300(S), MCN301(A+), ECT301(A+), ECT303(A+), ECT305(A+), ECT307(A+), ECL331(S),ECL333(S)"
TRV20EC040,"HUT300(C), MCN301(C+), ECT301(B+), ECT303(A), ECT305(A+), ECT307(B+), ECL331(S),ECL333(A)"
TRV20EC041,"HUT300(S), MCN301(S), ECT301(A+), ECT303(S), ECT305(S), ECT307(S), ECL331(A+),ECL333(S)"
TRV20EC043,"HUT300(B+), MCN301(C+), ECT301(B), ECT303(B+), ECT305(C), ECT307(C), ECL331(A+),ECL333(A+)"
TRV20EC044,"HUT300(P), MCN301(F), ECT301(C), ECT303(D), ECT305(C), ECT307(B), ECL331(A+),ECL333(A+)"
TRV20EC045,"HUT300(B+), MCN301(C), ECT301(A), ECT303(B+), ECT305(B), ECT307(C), ECL331(S),ECL333(S)"
TRV20EC046,"HUT300(C), MCN301(D), ECT301(B), ECT303(C+), ECT305(D), ECT307(C), ECL331(S),ECL333(C+)"
TRV20EC047,"HUT300(A), MCN301(P), ECT301(A), ECT303(A+), ECT305(A), ECT307(S), ECL331(S),ECL333(S)"
TRV20EC048,"HUT300(B), MCN301(P), ECT301(B+), ECT303(B), ECT305(B), ECT307(B+), ECL331(S),ECL333(C+)"
TRV20EC049,"HUT300(F), MCN301(F), ECT301(C+), ECT303(D), ECT305(C), ECT307(F), ECL331(S),ECL333(A)"
TRV20EC050,"HUT300(A+), MCN301(C), ECT301(A+), ECT303(S), ECT305(B+), ECT307(A+), ECL331(S),ECL333(B)"
TRV20EC051,"HUT300(B+), MCN301(C), ECT301(A), ECT303(A), ECT305(B+), ECT307(B), ECL331(S),ECL333(S)"
TRV20EC052,"HUT300(D), MCN301(P), ECT301(B), ECT303(A), ECT305(B+), ECT307(B+), ECL331(S),ECL333(S)"
TRV20EC053,"HUT300(A+), MCN301(P), ECT301(B), ECT303(B+), ECT305(A+), ECT307(A), ECL331(S),ECL333(S)"
TRV20EC054,"HUT300(A), MCN301(D), ECT301(A+), ECT303(B+), ECT305(A+), ECT307(S), ECL331(S),ECL333(S)"
TRV20EC055,"HUT300(B+), MCN301(P), ECT301(B), ECT303(C+), ECT305(P), ECT307(B+), ECL331(S),ECL333(S)"
TRV20EC056,"HUT300(B), MCN301(F), ECT301(C+), ECT303(S), ECT305(B), ECT307(B+), ECL331(S),ECL333(A+)"
TRV20EC058,"HUT300(D), MCN301(P), ECT301(A+), ECT303(A), ECT305(B), ECT307(B+), ECL331(A+),ECL333(A)"
TRV20EC059,"HUT300(A), MCN301(C+), ECT301(S), ECT303(S), ECT305(S), ECT307(S), ECL331(S),ECL333(S)"
TRV20EC060,"HUT300(B+), MCN301(D), ECT301(B+), ECT303(B+), ECT305(C), ECT307(A), ECL331(S),ECL333(S)"
TRV20EC061,"HUT300(C), MCN301(P), ECT301(A), ECT303(B+), ECT305(A), ECT307(B+), ECL331(S),ECL333(A)"
TRV20EC062,"HUT300(C), MCN301(F), ECT301(B+), ECT303(B+), ECT305(B), ECT307(A+), ECL331(S),ECL333(S)"
TRV20EC063,"HUT300(C+), MCN301(F), ECT301(A), ECT303(B), ECT305(C+), ECT307(D), ECL331(S),ECL333(S)"
TRV20EC065,"HUT300(B), MCN301(P), ECT301(B), ECT303(B+), ECT305(C), ECT307(B), ECL331(S),ECL333(S)"
TRV20EC066,"HUT300(A), MCN301(C), ECT301(A+), ECT303(A+), ECT305(B+), ECT307(S), ECL331(S),ECL333(S)"
TRV20EC067,"HUT300(C+), MCN301(C), ECT301(B), ECT303(B), ECT305(C), ECT307(C), ECL331(A),ECL333(F)"
TRV20EC068,"HUT300(B+), MCN301(D), ECT301(B+), ECT303(B), ECT305(B+), ECT307(B+), ECL331(S),ECL333(A+)"
TRV20EC069,"HUT300(B+), MCN301(D), ECT301(B+), ECT303(B), ECT305(B), ECT307(B+), ECL331(S),ECL333(A+)"
TRV20EC070,"HUT300(B), MCN301(C), ECT301(A), ECT303(A), ECT305(B+), ECT307(A), ECL331(S),ECL333(A+)"
TRV20EC071,"HUT300(B+), MCN301(A+), ECT301(A), ECT303(C+), ECT305(C+), ECT307(A), ECL331(A+),ECL333(S)"
TRV20EC072,"HUT300(A), MCN301(B+), ECT301(S), ECT303(A+), ECT305(A), ECT307(S), ECL331(S),ECL333(S)"
CIVIL ENGINEERING[Full Time] (Generated on 05/06/2023 09:17 PM),
Course Code,Course
CET301,STRUCTURAL ANALYSIS  I
CET303,DESIGN OF CONCRETE STRUCTURES
CET305,GEOTECHNICAL ENGINEERING  II
CET307,HYDROLOGY AND WATER RESOURCES ENGINEERING
CET309,CONSTRUCTION TECHNOLOGY AND MANAGEMENT
MCN301,DISASTER MANAGEMENT
CEL331,MATERIAL TESTING LAB  II
CEL333,GEOTECHNICAL ENGINEERING LAB
Register No,Course Code (Grade)
LTRV20CE063,"MCN301(C), CET301(C), CET303(C+), CET305(C), CET307(C+), CEL331(S), CEL333(S),CET309(C+)"
LTRV20CE064,"MCN301(P), CET301(F), CET303(F), CET305(F), CET307(F), CEL331(A), CEL333(A+),CET309(P)"
LTRV20CE065,"MCN301(D), CET301(B), CET303(C+), CET305(S), CET307(A), CEL331(S), CEL333(S),CET309(A+)"
LTRV20CE066,"MCN301(F), CET301(C+), CET303(C+), CET305(B), CET307(C), CEL331(A+), CEL333(S),CET309(C+)"
LTRV20CE067,"MCN301(F), CET301(F), CET303(F), CET305(F), CET307(F), CEL331(C+), CEL333(B),CET309(F)"
LTRV20CE068,"MCN301(D), CET301(A), CET303(B+), CET305(B+), CET307(B), CEL331(S), CEL333(S),CET309(A+)"
LTRV20CE069,"MCN301(P), CET301(B), CET303(D), CET305(C+), CET307(D), CEL331(A+), CEL333(S),CET309(C+)"
LTRV20CE070,"MCN301(P), CET301(C), CET303(B), CET305(B), CET307(C+), CEL331(S), CEL333(S),CET309(C+)"
LTRV20CE071,"MCN301(F), CET301(B), CET303(C+), CET305(C+), CET307(C+), CEL331(A+), CEL333(A+),CET309(C)"
NSS20CE042,"MCN301(F), CET301(C+), CET303(P), CET305(D), CET307(C+), CEL331(A), CEL333(S),CET309(B)"
PKD20CE035,"MCN301(F), CET301(P), CET303(D), CET305(C), CET307(D), CEL331(B+), CEL333(S),CET309(D)"
TRV19CE006,"CET301(C), CET305(D)"
TRV19CE008,"CET301(D), CET305(C), CET307(C), CET309(C)"
TRV19CE011,CET301(D)
TRV19CE027,"CET301(P), CET303(F), CET305(P)"
TRV19CE037,"MCN301(F), CET307(F)"
TRV19CE038,CET303(D)
TRV19CE049,"CET301(C), CET307(C), CET309(P)"
TRV19CE056,"MCN301(F), CET309(P)"
TRV19CE059,"CET301(C), CET303(P), CET307(D)"
TRV19CE060,"CET303(F), CET305(C), CET309(C+)"
TRV20CE001,"MCN301(C+), CET301(B), CET303(B+), CET305(S), CET307(A+), CEL331(S), CEL333(S),CET309(A)"
TRV20CE002,"MCN301(A+), CET301(B+), CET303(S), CET305(S), CET307(S), CEL331(S), CEL333(S),CET309(S)"
TRV20CE003,"MCN301(P), CET301(P), CET303(P), CET305(C), CET307(D), CEL331(A), CEL333(S),CET309(B+)"
TRV20CE004,"MCN301(A+), CET301(C), CET303(B+), CET305(A+), CET307(S), CEL331(S), CEL333(S),CET309(S)"
TRV20CE005,"MCN301(F), CET301(P), CET303(P), CET305(D), CET307(P), CEL331(A), CEL333(C+),CET309(D)"
TRV20CE006,"MCN301(F), CET301(B), CET303(C+), CET305(B), CET307(C+), CEL331(A+), CEL333(A+),CET309(D)"
TRV20CE007,"MCN301(F), CET301(F), CET303(F), CET305(F), CET307(F), CEL331(B), CEL333(B),CET309(D)"
TRV20CE008,"MCN301(P), CET301(B+), CET303(B), CET305(B+), CET307(B+), CEL331(A), CEL333(A+),CET309(B+)"
TRV20CE009,"MCN301(P), CET301(C+), CET303(B+), CET305(B), CET307(B), CEL331(S), CEL333(S),CET309(B+)"
TRV20CE010,"MCN301(F), CET301(C+), CET303(C), CET305(B), CET307(B), CEL331(S), CEL333(A+),CET309(B)"
TRV20CE011,"MCN301(D), CET301(D), CET303(B), CET305(C+), CET307(C+), CEL331(A+), CEL333(S),CET309(B)"
TRV20CE013,"MCN301(C+), CET301(A), CET303(A+), CET305(S), CET307(S), CEL331(S), CEL333(S),CET309(S)"
TRV20CE014,"MCN301(D), CET301(B), CET303(C+), CET305(A+), CET307(B), CEL331(S), CEL333(S),CET309(C+)"
TRV20CE015,"MCN301(F), CET301(P), CET303(P), CET305(P), CET307(C), CEL331(B), CEL333(C+),CET309(A)"
TRV20CE016,"MCN301(F), CET301(P), CET303(P), CET305(F), CET307(D), CEL331(A+), CEL333(B+),CET309(C)"
TRV20CE017,"MCN301(D), CET301(C+), CET303(C), CET305(B), CET307(B), CEL331(A+), CEL333(S),CET309(B)"
TRV20CE018,"MCN301(D), CET301(A), CET303(B+), CET305(B+), CET307(B), CEL331(S), CEL333(S),CET309(C+)"
TRV20CE019,"MCN301(B+), CET301(A+), CET303(A+), CET305(A+), CET307(S), CEL331(S), CEL333(S),CET309(S)"
TRV20CE020,"MCN301(P), CET301(C), CET303(D), CET305(F), CET307(D), CEL331(B+), CEL333(A),CET309(D)"
TRV20CE021,"MCN301(F), CET301(P), CET303(D), CET305(D), CET307(D), CEL331(A+), CEL333(A+),CET309(C)"
TRV20CE022,"MCN301(D), CET301(P), CET303(C), CET305(D), CET307(C), CEL331(A+), CEL333(S),CET309(B)"
TRV20CE023,"MCN301(D), CET301(F), CET303(C), CET305(D), CET307(P), CEL331(A), CEL333(S),CET309(C)"
TRV20CE024,"MCN301(F), CET301(C+), CET303(D), CET305(B+), CET307(A), CEL331(S), CEL333(S),CET309(B)"
TRV20CE025,"MCN301(C+), CET301(B), CET303(C+), CET305(D), CET307(C), CEL331(S), CEL333(A+),CET309(C)"
TRV20CE026,"MCN301(F), CET301(B+), CET303(D), CET305(B), CET307(B+), CEL331(S), CEL333(S),CET309(C)"
TRV20CE027,"MCN301(F), CET301(C+), CET303(C), CET305(D), CET307(D), CEL331(S), CEL333(S),CET309(C)"
TRV20CE028,"MCN301(F), CET301(D), CET303(D), CET305(F), CET307(F), CEL331(B), CEL333(B+),CET309(P)"
TRV20CE029,"MCN301(F), CET301(C), CET303(A), CET305(C+), CET307(B), CEL331(A), CEL333(S),CET309(B)"
TRV20CE030,"MCN301(C), CET301(A+), CET303(B+), CET305(C+), CET307(B+), CEL331(S), CEL333(S),CET309(B)"
TRV20CE031,"MCN301(D), CET301(B+), CET303(B), CET305(B+), CET307(B+), CEL331(A+), CEL333(A+),CET309(A+)"
TRV20CE032,"MCN301(C), CET301(C+), CET303(C+), CET305(B+), CET307(B+), CEL331(S), CEL333(S),CET309(A)"
TRV20CE034,"MCN301(D), CET301(B), CET303(D), CET305(C), CET307(C), CEL331(A+), CEL333(S),CET309(C)"
TRV20CE035,"MCN301(D), CET301(C+), CET303(C+), CET305(A), CET307(B+), CEL331(S), CEL333(S),CET309(B)"
TRV20CE036,"MCN301(F), CET301(B), CET303(C+), CET305(B+), CET307(B), CEL331(A+), CEL333(A+),CET309(A)"
TRV20CE037,"MCN301(F), CET301(F), CET303(F), CET305(F), CET307(P), CEL331(A+), CEL333(A),CET309(P)"
TRV20CE038,"MCN301(F), CET301(C), CET303(B), CET305(B+), CET307(B), CEL331(A), CEL333(S),CET309(B)"
TRV20CE039,"MCN301(D), CET301(A+), CET303(A+), CET305(A), CET307(A), CEL331(S), CEL333(A+),CET309(A)"
TRV20CE040,"MCN301(D), CET301(D), CET303(P), CET305(C+), CET307(C+), CEL331(A+), CEL333(A+),CET309(B)"
TRV20CE041,"MCN301(C+), CET301(D), CET303(D), CET305(C+), CET307(C+), CEL331(A), CEL333(S),CET309(B)"
TRV20CE042,"MCN301(P), CET301(D), CET303(F), CET305(C), CET307(D), CEL331(B), CEL333(A+),CET309(D)"
TRV20CE043,"MCN301(C+), CET301(S), CET303(B+), CET305(S), CET307(S), CEL331(S), CEL333(S),CET309(A+)"
TRV20CE044,"MCN301(B), CET301(A), CET303(B), CET305(A+), CET307(A), CEL331(S), CEL333(S),CET309(A)"
TRV20CE045,"MCN301(C), CET301(B+), CET303(C+), CET305(C+), CET307(B), CEL331(A+), CEL333(S),CET309(B)"
TRV20CE046,"MCN301(D), CET301(C+), CET303(B), CET305(A), CET307(A), CEL331(S), CEL333(S),CET309(A+)"
TRV20CE047,"MCN301(D), CET301(P), CET303(D), CET305(C), CET307(C+), CEL331(A), CEL333(S),CET309(C)"
